Sales ID,Game_Id,Countryid,Platform,Year_of_Release,Region,Country,Total_Sales,Unit_Price,Revenue,Development_Cost
35452,138,110,XOne,2015,Africa,Ivory Coast,340,60,20400,16320
35453,139,110,PS4,2015,Africa,Ivory Coast,520,60,31200,22464
35454,139,110,XOne,2015,Africa,Ivory Coast,110,60,6600,5280
35455,139,110,PC,2015,Africa,Ivory Coast,20,60,1200,732
35456,140,110,PS4,2015,Africa,Ivory Coast,480,60,28800,19008
35457,140,110,XOne,2015,Africa,Ivory Coast,70,60,4200,3486
35458,140,110,PC,2015,Africa,Ivory Coast,6,60,360,324
35459,141,110,PS4,2015,Africa,Ivory Coast,690,60,41400,31464
35460,141,110,XOne,2015,Africa,Ivory Coast,240,60,14400,9648
35461,141,110,PC,2015,Africa,Ivory Coast,10,60,600,360
35462,142,110,PS4,2015,Africa,Ivory Coast,640,60,38400,33408
35463,142,110,XOne,2015,Africa,Ivory Coast,140,60,8400,6972
35464,142,110,PC,2015,Africa,Ivory Coast,10,60,600,384
35465,143,110,PS4,2015,Africa,Ivory Coast,590,60,35400,27258
35466,143,110,XOne,2015,Africa,Ivory Coast,110,60,6600,5280
35467,143,110,PC,2015,Africa,Ivory Coast,50,60,3000,1890
35468,144,110,Nintendo Switch,2015,Africa,Ivory Coast,260,60,15600,11700
35469,145,110,XOne,2015,Africa,Ivory Coast,410,60,24600,17220
35470,146,110,PS4,2015,Africa,Ivory Coast,760,60,45600,29184
35471,147,110,PS4,2015,Africa,Ivory Coast,1130,60,67800,54918
35472,147,110,XOne,2015,Africa,Ivory Coast,380,60,22800,18468
35473,147,110,PC,2015,Africa,Ivory Coast,100,60,6000,4200
35474,148,110,PS4,2015,Africa,Ivory Coast,1280,60,76800,66048
35475,148,110,XOne,2015,Africa,Ivory Coast,240,60,14400,11952
35476,148,110,PC,2015,Africa,Ivory Coast,10,60,600,516
35477,150,110,XOne,2015,Africa,Ivory Coast,110,60,6600,4224
35478,150,110,PC,2016,Africa,Ivory Coast,10,60,600,396
35479,152,110,PS4,2016,Africa,Ivory Coast,220,60,13200,9108
35480,152,110,XOne,2016,Africa,Ivory Coast,40,60,2400,1512
35481,152,110,PC,2016,Africa,Ivory Coast,3,60,180,117
35482,153,110,PS4,2016,Africa,Ivory Coast,80,60,4800,3696
35483,153,110,XOne,2016,Africa,Ivory Coast,40,60,2400,2040
35484,153,110,PC,2016,Africa,Ivory Coast,5,60,300,210
35485,149,110,PS4,2016,Africa,Ivory Coast,60,60,3600,2448
35486,149,110,PC,2016,Africa,Ivory Coast,40,60,2400,1584
35487,149,110,XOne,2016,Africa,Ivory Coast,10,60,600,540
35488,154,110,PS4,2016,Africa,Ivory Coast,110,60,6600,4554
35489,154,110,XOne,2016,Africa,Ivory Coast,20,60,1200,948
35490,154,110,Nintendo Switch,2016,Africa,Ivory Coast,10,60,600,468
35491,155,110,PS4,2016,Africa,Ivory Coast,120,60,7200,6264
35492,155,110,XOne,2016,Africa,Ivory Coast,30,60,1800,1332
35493,155,110,Nintendo Switch,2016,Africa,Ivory Coast,20,60,1200,1044
35494,156,110,PS4,2016,Africa,Ivory Coast,120,60,7200,5040
35495,156,110,XOne,2016,Africa,Ivory Coast,50,60,3000,2340
35496,156,110,PC,2016,Africa,Ivory Coast,10,60,600,540
35497,157,110,PS4,2016,Africa,Ivory Coast,150,60,9000,8010
35498,157,110,XOne,2016,Africa,Ivory Coast,40,60,2400,1440
35499,158,110,Nintendo Switch,2016,Africa,Ivory Coast,80,60,4800,4032
35500,159,110,Nintendo Switch,2016,Africa,Ivory Coast,90,60,5400,4212
35501,160,110,XOne,2016,Africa,Ivory Coast,80,60,4800,4032
35502,161,110,PS4,2016,Africa,Ivory Coast,180,60,10800,6804
35503,161,110,XOne,2016,Africa,Ivory Coast,30,60,1800,1584
35504,162,110,PS4,2016,Africa,Ivory Coast,170,60,10200,8772
35505,162,110,XOne,2016,Africa,Ivory Coast,30,60,1800,1116
35506,163,110,XOne,2016,Africa,Ivory Coast,120,60,7200,5616
35507,151,110,PS4,2016,Africa,Ivory Coast,270,60,16200,11178
35508,164,110,PS4,2016,Africa,Ivory Coast,320,60,19200,13824
35509,164,110,XOne,2016,Africa,Ivory Coast,130,60,7800,5928
35510,165,110,PS4,2016,Africa,Ivory Coast,280,60,16800,12264
35511,165,110,XOne,2016,Africa,Ivory Coast,50,60,3000,2280
35512,165,110,PC,2016,Africa,Ivory Coast,20,60,1200,792
35513,166,110,PS4,2016,Africa,Ivory Coast,340,60,20400,14892
35514,166,110,XOne,2016,Africa,Ivory Coast,110,60,6600,4818
35515,166,110,PC,2016,Africa,Ivory Coast,3,60,180,140
35516,167,110,PS4,2016,Africa,Ivory Coast,330,60,19800,15444
35517,167,110,XOne,2016,Africa,Ivory Coast,100,60,6000,4560
35518,167,110,PC,2016,Africa,Ivory Coast,40,60,2400,1944
35519,168,110,PS4,2016,Africa,Ivory Coast,350,60,21000,14700
35520,168,110,XOne,2016,Africa,Ivory Coast,80,60,4800,3264
35521,168,110,PC,2016,Africa,Ivory Coast,10,60,600,510
35522,169,110,PS4,2016,Africa,Ivory Coast,600,60,36000,27000
35523,169,110,XOne,2016,Africa,Ivory Coast,200,60,12000,10800
35524,169,110,PC,2016,Africa,Ivory Coast,40,60,2400,2160
35525,170,110,PS4,2016,Africa,Ivory Coast,610,60,36600,23058
35526,170,110,XOne,2016,Africa,Ivory Coast,200,60,12000,9720
35527,170,110,PC,2016,Africa,Ivory Coast,30,60,1800,1332
35528,171,110,PS4,2016,Africa,Ivory Coast,710,60,42600,36636
35529,171,110,XOne,2016,Africa,Ivory Coast,220,60,13200,8052
35530,171,110,PC,2016,Africa,Ivory Coast,10,60,600,384
35531,172,110,PS4,2016,Africa,Ivory Coast,850,60,51000,39780
35532,173,110,PS4,2016,Africa,Ivory Coast,1110,60,66600,55944
35533,173,110,XOne,2016,Africa,Ivory Coast,170,60,10200,9078
35534,173,110,PC,2016,Africa,Ivory Coast,10,60,600,366
35535,2,111,PC,1996,Africa,Kenya,1,60,60,43
35536,1,111,PC,1996,Africa,Kenya,5,60,300,207
35537,6,111,PC,1997,Africa,Kenya,65,60,3900,2535
35538,3,111,PC,1997,Africa,Kenya,2,60,120,96
35539,5,111,PC,1997,Africa,Kenya,50,60,3000,2280
35540,4,111,PC,1997,Africa,Kenya,5,60,300,219
35541,7,111,PC,1998,Africa,Kenya,3,60,180,126
35542,8,111,PC,1999,Africa,Kenya,5,60,300,213
35543,9,111,PC,2000,Africa,Kenya,65,60,3900,3510
35544,10,111,PC,2001,Africa,Kenya,3,60,180,117
35545,11,111,PC,2001,Africa,Kenya,3,60,180,158
35546,12,111,PC,2001,Africa,Kenya,50,60,3000,2340
35547,13,111,PC,2002,Africa,Kenya,4,60,240,161
35548,14,111,PC,2002,Africa,Kenya,70,60,4200,2604
35549,15,111,PC,2002,Africa,Kenya,85,60,5100,4131
35550,16,111,PC,2003,Africa,Kenya,45,60,2700,1917
35551,17,111,PC,2003,Africa,Kenya,4,60,240,204
35552,18,111,PC,2003,Africa,Kenya,45,60,2700,2160
35553,19,111,PC,2004,Africa,Kenya,3,60,180,113
35554,20,111,PC,2004,Africa,Kenya,4,60,240,187
35555,21,111,PC,2005,Africa,Kenya,2,60,120,82
35556,22,111,PC,2007,Africa,Kenya,1,60,60,49
35557,23,111,PC,2007,Africa,Kenya,15,60,900,801
35558,24,111,PC,2007,Africa,Kenya,4,60,240,180
35559,25,111,PC,2008,Africa,Kenya,5,60,300,252
35560,26,111,PC,2008,Africa,Kenya,40,60,2400,1536
35561,27,111,PC,2008,Africa,Kenya,590,60,35400,29028
35562,28,111,PC,2009,Africa,Kenya,50,60,3000,2040
35563,29,111,PC,2009,Africa,Kenya,300,60,18000,12600
35564,30,111,PC,2010,Africa,Kenya,70,60,4200,3192
35565,31,111,PC,2010,Africa,Kenya,125,60,7500,5700
35566,32,111,PC,2010,Africa,Kenya,85,60,5100,3978
35567,33,111,PC,2010,Africa,Kenya,115,60,6900,6141
35568,34,111,PC,2010,Africa,Kenya,4,60,240,199
35569,35,111,PC,2010,Africa,Kenya,290,60,17400,11658
35570,36,111,PC,2011,Africa,Kenya,145,60,8700,6525
35571,37,111,PC,2011,Africa,Kenya,165,60,9900,8712
35572,38,111,PC,2011,Africa,Kenya,160,60,9600,6048
35573,39,111,PC,2011,Africa,Kenya,230,60,13800,9384
35574,40,111,PC,2011,Africa,Kenya,190,60,11400,9234
35575,41,111,PC,2011,Africa,Kenya,300,60,18000,11880
35576,42,111,PC,2012,Africa,Kenya,60,60,3600,2628
35577,42,111,Nintendo Switch,2012,Africa,Kenya,15,60,900,594
35578,43,111,Nintendo Switch,2012,Africa,Kenya,40,60,2400,2136
35579,44,111,PC,2012,Africa,Kenya,105,60,6300,4788
35580,45,111,PC,2012,Africa,Kenya,95,60,5700,5130
35581,45,111,Nintendo Switch,2012,Africa,Kenya,15,60,900,783
35582,46,111,PC,2012,Africa,Kenya,110,60,6600,5940
35583,47,111,PC,2012,Africa,Kenya,135,60,8100,5346
35584,48,111,Nintendo Switch,2012,Africa,Kenya,165,60,9900,8613
35585,49,111,PC,2012,Africa,Kenya,270,60,16200,11502
35586,49,111,PS4,2014,Africa,Kenya,140,60,8400,5124
35587,50,111,Nintendo Switch,2012,Africa,Kenya,160,60,9600,6720
35588,51,111,PS4,2013,Africa,Kenya,285,60,17100,15390
35589,51,111,XOne,2013,Africa,Kenya,135,60,8100,5832
35590,51,111,Nintendo Switch,2013,Africa,Kenya,15,60,900,729
35591,52,111,PS4,2013,Africa,Kenya,30,60,1800,1206
35592,52,111,Nintendo Switch,2013,Africa,Kenya,25,60,1500,1230
35593,52,111,XOne,2013,Africa,Kenya,15,60,900,765
35594,53,111,PS4,2013,Africa,Kenya,35,60,2100,1806
35595,53,111,Nintendo Switch,2013,Africa,Kenya,25,60,1500,1080
35596,53,111,XOne,2013,Africa,Kenya,20,60,1200,732
35597,54,111,PS4,2014,Africa,Kenya,80,60,4800,2880
35598,54,111,Nintendo Switch,2013,Africa,Kenya,25,60,1500,960
35599,54,111,XOne,2014,Africa,Kenya,15,60,900,549
35600,55,111,PS4,2013,Africa,Kenya,75,60,4500,3375
35601,55,111,XOne,2013,Africa,Kenya,40,60,2400,1584
35602,56,111,Nintendo Switch,2013,Africa,Kenya,40,60,2400,1488
35603,57,111,Nintendo Switch,2013,Africa,Kenya,35,60,2100,1386
35604,58,111,XOne,2013,Africa,Kenya,65,60,3900,2379
35605,59,111,PC,2013,Africa,Kenya,85,60,5100,3417
35606,60,111,PS4,2013,Africa,Kenya,115,60,6900,5244
35607,60,111,XOne,2013,Africa,Kenya,45,60,2700,2025
35608,61,111,XOne,2013,Africa,Kenya,75,60,4500,3060
35609,62,111,PS4,2013,Africa,Kenya,130,60,7800,5304
35610,62,111,XOne,2013,Africa,Kenya,45,60,2700,1647
35611,62,111,Nintendo Switch,2013,Africa,Kenya,30,60,1800,1620
35612,62,111,PC,2013,Africa,Kenya,5,60,300,270
35613,63,111,PC,2013,Africa,Kenya,90,60,5400,3348
35614,64,111,PS4,2013,Africa,Kenya,100,60,6000,4920
35615,65,111,Nintendo Switch,2013,Africa,Kenya,25,60,1500,990
35616,66,111,PS4,2013,Africa,Kenya,150,60,9000,6120
35617,66,111,XOne,2013,Africa,Kenya,35,60,2100,1890
35618,66,111,PC,2013,Africa,Kenya,10,60,600,432
35619,67,111,XOne,2013,Africa,Kenya,95,60,5700,3819
35620,68,111,Nintendo Switch,2013,Africa,Kenya,90,60,5400,4266
35621,69,111,PS4,2013,Africa,Kenya,195,60,11700,7371
35622,70,111,PS4,2013,Africa,Kenya,210,60,12600,8316
35623,70,111,XOne,2013,Africa,Kenya,105,60,6300,5481
35624,70,111,PC,2013,Africa,Kenya,25,60,1500,1035
35625,70,111,Nintendo Switch,2013,Africa,Kenya,15,60,900,549
35626,71,111,PS4,2013,Africa,Kenya,220,60,13200,10032
35627,71,111,XOne,2013,Africa,Kenya,45,60,2700,1944
35628,71,111,PC,2013,Africa,Kenya,15,60,900,738
35629,72,111,PS4,2013,Africa,Kenya,255,60,15300,12240
35630,72,111,XOne,2013,Africa,Kenya,95,60,5700,4674
35631,72,111,PC,2013,Africa,Kenya,50,60,3000,2430
35632,73,111,Nintendo Switch,2013,Africa,Kenya,160,60,9600,5856
35633,74,111,PS4,2014,Africa,Kenya,320,60,19200,17280
35634,74,111,XOne,2014,Africa,Kenya,70,60,4200,2940
35635,74,111,PC,2014,Africa,Kenya,15,60,900,747
35636,74,111,Nintendo Switch,2014,Africa,Kenya,5,60,300,240
35637,75,111,PS4,2014,Africa,Kenya,50,60,3000,1950
35638,75,111,XOne,2014,Africa,Kenya,20,60,1200,756
35639,76,111,PS4,2014,Africa,Kenya,45,60,2700,1890
35640,76,111,XOne,2014,Africa,Kenya,10,60,600,426
35641,76,111,Nintendo Switch,2014,Africa,Kenya,10,60,600,456
35642,76,111,PC,2014,Africa,Kenya,1,60,60,38
35643,77,111,PS4,2014,Africa,Kenya,55,60,3300,2409
35644,77,111,Nintendo Switch,2014,Africa,Kenya,25,60,1500,960
35645,77,111,XOne,2014,Africa,Kenya,25,60,1500,1125
35646,77,111,PC,2014,Africa,Kenya,4,60,240,197
35647,100,111,PS4,2014,Africa,Kenya,55,60,3300,2937
35648,100,111,XOne,2014,Africa,Kenya,15,60,900,792
35649,78,111,PS4,2014,Africa,Kenya,50,60,3000,2040
35650,78,111,XOne,2014,Africa,Kenya,30,60,1800,1224
35651,78,111,PC,2014,Africa,Kenya,3,60,180,119
35652,79,111,PS4,2014,Africa,Kenya,35,60,2100,1638
35653,79,111,Nintendo Switch,2014,Africa,Kenya,30,60,1800,1332
35654,80,111,PS4,2014,Africa,Kenya,35,60,2100,1890
35655,80,111,Nintendo Switch,2014,Africa,Kenya,30,60,1800,1260
35656,80,111,XOne,2014,Africa,Kenya,25,60,1500,1230
35657,81,111,PS4,2014,Africa,Kenya,75,60,4500,3780
35658,81,111,Nintendo Switch,2014,Africa,Kenya,20,60,1200,828
35659,81,111,XOne,2014,Africa,Kenya,20,60,1200,792
35660,81,111,PC,2014,Africa,Kenya,5,60,300,204
35661,82,111,PS4,2014,Africa,Kenya,85,60,5100,3111
35662,82,111,XOne,2014,Africa,Kenya,20,60,1200,948
35663,83,111,PS4,2014,Africa,Kenya,85,60,5100,3978
35664,83,111,XOne,2014,Africa,Kenya,20,60,1200,816
35665,83,111,PC,2014,Africa,Kenya,5,60,300,198
35666,84,111,XOne,2014,Africa,Kenya,50,60,3000,1860
35667,85,111,PS4,2014,Africa,Kenya,95,60,5700,4047
35668,85,111,XOne,2014,Africa,Kenya,25,60,1500,1065
35669,86,111,Nintendo Switch,2014,Africa,Kenya,45,60,2700,2349
35670,87,111,Nintendo Switch,2014,Africa,Kenya,50,60,3000,1920
35671,88,111,PS4,2014,Africa,Kenya,90,60,5400,3564
35672,88,111,XOne,2014,Africa,Kenya,10,60,600,522
35673,88,111,PC,2014,Africa,Kenya,4,60,240,151
35674,89,111,XOne,2014,Africa,Kenya,55,60,3300,2442
35675,90,111,Nintendo Switch,2014,Africa,Kenya,60,60,3600,2556
35676,91,111,PS4,2014,Africa,Kenya,120,60,7200,6408
35677,91,111,XOne,2014,Africa,Kenya,30,60,1800,1422
35678,91,111,PC,2014,Africa,Kenya,15,60,900,630
35679,92,111,PS4,2014,Africa,Kenya,130,60,7800,6006
35680,92,111,XOne,2014,Africa,Kenya,25,60,1500,1170
35681,92,111,PC,2014,Africa,Kenya,5,60,300,192
35682,93,111,PS4,2014,Africa,Kenya,135,60,8100,5751
35683,93,111,XOne,2014,Africa,Kenya,30,60,1800,1296
35684,93,111,PC,2014,Africa,Kenya,10,60,600,444
35685,94,111,PS4,2014,Africa,Kenya,155,60,9300,7440
35686,95,111,PS4,2014,Africa,Kenya,160,60,9600,5952
35687,95,111,XOne,2014,Africa,Kenya,45,60,2700,2349
35688,95,111,PC,2014,Africa,Kenya,30,60,1800,1530
35689,96,111,PS4,2014,Africa,Kenya,155,60,9300,6882
35690,97,111,PS4,2014,Africa,Kenya,200,60,12000,7800
35691,97,111,XOne,2014,Africa,Kenya,80,60,4800,4272
35692,98,111,PS4,2014,Africa,Kenya,215,60,12900,8514
35693,98,111,XOne,2014,Africa,Kenya,90,60,5400,4428
35694,99,111,PS4,2014,Africa,Kenya,230,60,13800,11592
35695,101,111,XOne,2014,Africa,Kenya,135,60,8100,5670
35696,101,111,PC,2014,Africa,Kenya,20,60,1200,732
35697,102,111,PS4,2014,Africa,Kenya,235,60,14100,11280
35698,102,111,XOne,2014,Africa,Kenya,60,60,3600,2736
35699,102,111,PC,2014,Africa,Kenya,15,60,900,810
35700,103,111,PC,2014,Africa,Kenya,115,60,6900,4140
35701,104,111,XOne,2014,Africa,Kenya,145,60,8700,6003
35702,105,111,PS4,2014,Africa,Kenya,310,60,18600,13950
35703,105,111,XOne,2014,Africa,Kenya,165,60,9900,7128
35704,105,111,PC,2014,Africa,Kenya,20,60,1200,1032
35705,106,111,PS4,2014,Africa,Kenya,315,60,18900,16254
35706,106,111,XOne,2014,Africa,Kenya,70,60,4200,3066
35707,106,111,PC,2014,Africa,Kenya,20,60,1200,960
35708,107,111,PS4,2014,Africa,Kenya,460,60,27600,20700
35709,107,111,XOne,2014,Africa,Kenya,155,60,9300,6324
35710,108,111,PS4,2014,Africa,Kenya,450,60,27000,24030
35711,108,111,XOne,2014,Africa,Kenya,80,60,4800,4320
35712,108,111,PC,2014,Africa,Kenya,10,60,600,426
35713,109,111,Nintendo Switch,2014,Africa,Kenya,255,60,15300,11322
35714,110,111,PS4,2014,Africa,Kenya,615,60,36900,29151
35715,110,111,XOne,2014,Africa,Kenya,240,60,14400,8640
35716,110,111,PC,2014,Africa,Kenya,15,60,900,621
35717,111,111,PS4,2015,Africa,Kenya,240,60,14400,10512
35718,111,111,XOne,2015,Africa,Kenya,70,60,4200,2940
35719,111,111,PC,2015,Africa,Kenya,5,60,300,183
35720,112,111,PS4,2015,Africa,Kenya,25,60,1500,990
35721,112,111,Nintendo Switch,2015,Africa,Kenya,20,60,1200,996
35722,112,111,XOne,2015,Africa,Kenya,10,60,600,474
35723,113,111,PS4,2015,Africa,Kenya,30,60,1800,1620
35724,113,111,Nintendo Switch,2015,Africa,Kenya,25,60,1500,990
35725,113,111,XOne,2015,Africa,Kenya,15,60,900,801
35726,114,111,PS4,2015,Africa,Kenya,55,60,3300,2904
35727,114,111,XOne,2015,Africa,Kenya,25,60,1500,1155
35728,115,111,PS4,2015,Africa,Kenya,60,60,3600,3168
35729,115,111,Nintendo Switch,2015,Africa,Kenya,25,60,1500,1080
35730,115,111,XOne,2015,Africa,Kenya,20,60,1200,1056
35731,116,111,PS4,2015,Africa,Kenya,70,60,4200,2604
35732,116,111,XOne,2015,Africa,Kenya,25,60,1500,1020
35733,116,111,Nintendo Switch,2015,Africa,Kenya,10,60,600,432
35734,117,111,PS4,2015,Africa,Kenya,70,60,4200,2688
35735,117,111,XOne,2015,Africa,Kenya,20,60,1200,984
35736,118,111,PS4,2015,Africa,Kenya,70,60,4200,2772
35737,118,111,XOne,2015,Africa,Kenya,30,60,1800,1242
35738,118,111,Nintendo Switch,2015,Africa,Kenya,20,60,1200,972
35739,118,111,PC,2015,Africa,Kenya,4,60,240,194
35740,119,111,PS4,2015,Africa,Kenya,75,60,4500,3960
35741,119,111,XOne,2015,Africa,Kenya,30,60,1800,1224
35742,119,111,PC,2015,Africa,Kenya,10,60,600,510
35743,123,111,PS4,2015,Africa,Kenya,80,60,4800,4320
35744,123,111,XOne,2015,Africa,Kenya,10,60,600,492
35745,123,111,PC,2015,Africa,Kenya,5,60,300,186
35746,120,111,PS4,2015,Africa,Kenya,80,60,4800,4224
35747,120,111,XOne,2015,Africa,Kenya,15,60,900,756
35748,121,111,PS4,2014,Africa,Kenya,985,60,59100,49053
35749,121,111,XOne,2014,Africa,Kenya,235,60,14100,8742
35750,121,111,PC,2015,Africa,Kenya,45,60,2700,2376
35751,122,111,PS4,2015,Africa,Kenya,100,60,6000,3900
35752,122,111,XOne,2015,Africa,Kenya,25,60,1500,1170
35753,124,111,XOne,2015,Africa,Kenya,60,60,3600,2736
35754,124,111,PC,2014,Africa,Kenya,35,60,2100,1806
35755,125,111,Nintendo Switch,2015,Africa,Kenya,50,60,3000,1830
35756,126,111,Nintendo Switch,2015,Africa,Kenya,60,60,3600,2196
35757,127,111,PS4,2015,Africa,Kenya,130,60,7800,6474
35758,128,111,PS4,2015,Africa,Kenya,135,60,8100,5913
35759,129,111,XOne,2015,Africa,Kenya,70,60,4200,2520
35760,130,111,PS4,2015,Africa,Kenya,140,60,8400,7476
35761,130,111,XOne,2015,Africa,Kenya,40,60,2400,1608
35762,130,111,PC,2015,Africa,Kenya,5,60,300,225
35763,131,111,PS4,2015,Africa,Kenya,155,60,9300,6417
35764,131,111,XOne,2015,Africa,Kenya,60,60,3600,2952
35765,132,111,PS4,2015,Africa,Kenya,170,60,10200,8262
35766,132,111,XOne,2015,Africa,Kenya,60,60,3600,2592
35767,132,111,PC,2015,Africa,Kenya,10,60,600,426
35768,133,111,PS4,2015,Africa,Kenya,160,60,9600,6432
35769,133,111,XOne,2015,Africa,Kenya,55,60,3300,2475
35770,133,111,PC,2015,Africa,Kenya,5,60,300,204
35771,134,111,PS4,2015,Africa,Kenya,165,60,9900,8019
35772,134,111,XOne,2015,Africa,Kenya,60,60,3600,2808
35773,134,111,PC,2015,Africa,Kenya,10,60,600,378
35774,135,111,PS4,2015,Africa,Kenya,190,60,11400,7182
35775,136,111,Nintendo Switch,2015,Africa,Kenya,100,60,6000,5280
35776,137,111,PS4,2015,Africa,Kenya,300,60,18000,15300
35777,137,111,XOne,2015,Africa,Kenya,130,60,7800,6786
35778,138,111,XOne,2015,Africa,Kenya,170,60,10200,8058
35779,139,111,PS4,2015,Africa,Kenya,260,60,15600,10920
35780,139,111,XOne,2015,Africa,Kenya,55,60,3300,2277
35781,139,111,PC,2015,Africa,Kenya,10,60,600,366
35782,140,111,PS4,2015,Africa,Kenya,240,60,14400,9216
35783,140,111,XOne,2015,Africa,Kenya,35,60,2100,1491
35784,140,111,PC,2015,Africa,Kenya,3,60,180,158
35785,141,111,PS4,2015,Africa,Kenya,345,60,20700,15939
35786,141,111,XOne,2015,Africa,Kenya,120,60,7200,6048
35787,141,111,PC,2015,Africa,Kenya,5,60,300,264
35788,142,111,PS4,2015,Africa,Kenya,320,60,19200,13248
35789,142,111,XOne,2015,Africa,Kenya,70,60,4200,3108
35790,142,111,PC,2015,Africa,Kenya,5,60,300,234
35791,143,111,PS4,2015,Africa,Kenya,295,60,17700,15576
35792,143,111,XOne,2015,Africa,Kenya,55,60,3300,2310
35793,143,111,PC,2015,Africa,Kenya,25,60,1500,1290
35794,144,111,Nintendo Switch,2015,Africa,Kenya,130,60,7800,5382
35795,145,111,XOne,2015,Africa,Kenya,205,60,12300,8979
35796,146,111,PS4,2015,Africa,Kenya,380,60,22800,16872
35797,147,111,PS4,2015,Africa,Kenya,565,60,33900,30510
35798,147,111,XOne,2015,Africa,Kenya,190,60,11400,10260
35799,147,111,PC,2015,Africa,Kenya,50,60,3000,2310
35800,148,111,PS4,2015,Africa,Kenya,640,60,38400,33408
35801,148,111,XOne,2015,Africa,Kenya,120,60,7200,5400
35802,148,111,PC,2015,Africa,Kenya,5,60,300,261
35803,150,111,XOne,2015,Africa,Kenya,55,60,3300,2706
35804,150,111,PC,2016,Africa,Kenya,5,60,300,210
35805,152,111,PS4,2016,Africa,Kenya,110,60,6600,5940
35806,152,111,XOne,2016,Africa,Kenya,20,60,1200,1020
35807,152,111,PC,2016,Africa,Kenya,2,60,120,98
35808,153,111,PS4,2016,Africa,Kenya,40,60,2400,2064
35809,153,111,XOne,2016,Africa,Kenya,20,60,1200,936
35810,153,111,PC,2016,Africa,Kenya,3,60,180,130
35811,149,111,PS4,2016,Africa,Kenya,30,60,1800,1476
35812,149,111,PC,2016,Africa,Kenya,20,60,1200,900
35813,149,111,XOne,2016,Africa,Kenya,5,60,300,189
35814,154,111,PS4,2016,Africa,Kenya,55,60,3300,2376
35815,154,111,XOne,2016,Africa,Kenya,10,60,600,498
35816,154,111,Nintendo Switch,2016,Africa,Kenya,5,60,300,246
35817,155,111,PS4,2016,Africa,Kenya,60,60,3600,2664
35818,155,111,XOne,2016,Africa,Kenya,15,60,900,576
35819,155,111,Nintendo Switch,2016,Africa,Kenya,10,60,600,360
35820,156,111,PS4,2016,Africa,Kenya,60,60,3600,2628
35821,156,111,XOne,2016,Africa,Kenya,25,60,1500,1125
35822,156,111,PC,2016,Africa,Kenya,5,60,300,270
35823,157,111,PS4,2016,Africa,Kenya,75,60,4500,3735
35824,157,111,XOne,2016,Africa,Kenya,20,60,1200,828
35825,158,111,Nintendo Switch,2016,Africa,Kenya,40,60,2400,1992
35826,159,111,Nintendo Switch,2016,Africa,Kenya,45,60,2700,1998
35827,160,111,XOne,2016,Africa,Kenya,40,60,2400,1680
35828,161,111,PS4,2016,Africa,Kenya,90,60,5400,4050
35829,161,111,XOne,2016,Africa,Kenya,15,60,900,594
35830,162,111,PS4,2016,Africa,Kenya,85,60,5100,3366
35831,162,111,XOne,2016,Africa,Kenya,15,60,900,729
35832,163,111,XOne,2016,Africa,Kenya,60,60,3600,2988
35833,151,111,PS4,2016,Africa,Kenya,135,60,8100,5508
35834,164,111,PS4,2016,Africa,Kenya,160,60,9600,7200
35835,164,111,XOne,2016,Africa,Kenya,65,60,3900,3354
35836,165,111,PS4,2016,Africa,Kenya,140,60,8400,7056
35837,165,111,XOne,2016,Africa,Kenya,25,60,1500,1125
35838,165,111,PC,2016,Africa,Kenya,10,60,600,444
35839,166,111,PS4,2016,Africa,Kenya,170,60,10200,6426
35840,166,111,XOne,2016,Africa,Kenya,55,60,3300,2904
35841,166,111,PC,2016,Africa,Kenya,2,60,120,74
35842,167,111,PS4,2016,Africa,Kenya,165,60,9900,7227
35843,167,111,XOne,2016,Africa,Kenya,50,60,3000,1980
35844,167,111,PC,2016,Africa,Kenya,20,60,1200,888
35845,168,111,PS4,2016,Africa,Kenya,175,60,10500,8190
35846,168,111,XOne,2016,Africa,Kenya,40,60,2400,1872
35847,168,111,PC,2016,Africa,Kenya,5,60,300,252
35848,169,111,PS4,2016,Africa,Kenya,300,60,18000,11520
35849,169,111,XOne,2016,Africa,Kenya,100,60,6000,4260
35850,169,111,PC,2016,Africa,Kenya,20,60,1200,1020
35851,170,111,PS4,2016,Africa,Kenya,305,60,18300,13359
35852,170,111,XOne,2016,Africa,Kenya,100,60,6000,3600
35853,170,111,PC,2016,Africa,Kenya,15,60,900,720
35854,171,111,PS4,2016,Africa,Kenya,355,60,21300,13206
35855,171,111,XOne,2016,Africa,Kenya,110,60,6600,4752
35856,171,111,PC,2016,Africa,Kenya,5,60,300,252
35857,172,111,PS4,2016,Africa,Kenya,425,60,25500,17850
35858,173,111,PS4,2016,Africa,Kenya,555,60,33300,23976
35859,173,111,XOne,2016,Africa,Kenya,85,60,5100,4131
35860,173,111,PC,2016,Africa,Kenya,5,60,300,186
35861,2,112,PC,1996,Africa,Lesotho,2,60,120,91
35862,1,112,PC,1996,Africa,Lesotho,9,60,540,367
35863,6,112,PC,1997,Africa,Lesotho,117,60,7020,4703
35864,3,112,PC,1997,Africa,Lesotho,3,60,180,142
35865,5,112,PC,1997,Africa,Lesotho,90,60,5400,4050
35866,4,112,PC,1997,Africa,Lesotho,9,60,540,378
35867,7,112,PC,1998,Africa,Lesotho,5,60,300,180
35868,8,112,PC,1999,Africa,Lesotho,9,60,540,464
35869,9,112,PC,2000,Africa,Lesotho,117,60,7020,6107
